fecha,AAPL,GOOGL,MSFT,AMZN,TSLA,JPM,JNJ,XOM,WMT,PG
2024-08-13,113.70825869918986,104.93776278679775,114.06109046193356,97.1989941524587,112.28195421597034,92.54640182320672,100.98150530678829,94.23960774213464,119.27342756660664,102.85782194589453
2024-08-14,111.60944799320941,104.48455478425294,112.91279623304032,95.58019188170249,110.74792770714289,91.82616788154968,100.65035322475762,94.51023894733133,119.02153545609798,102.59207844822699
2024-08-15,113.3152729275953,105.00505553423089,113.43251579647773,96.91192228779367,112.70508916900646,92.03835691119254,101.28777103127112,94.92857070380282,119.76995665843123,102.6669939635779
2024-08-16,115.90398692866995,105.75922536402182,114.23217046069117,99.0614184779796,114.80084734813673,93.64578022160983,101.9627713804279,95.63908987302206,122.48312201553507,103.20234086584733
2024-08-19,113.6757824964118,103.26606488386035,113.16836701443466,96.6421417311442,110.1590061379311,93.7256067811693,101.70702920247048,92.56741737550803,119.19390164302601,102.66738561422945
2024-08-20,110.42524684575461,102.84131996345543,112.07722692579101,95.9008557594361,109.73710719845784,94.39730822508494,100.9921625071264,93.51645696983881,119.18778233318541,101.87115967213293
2024-08-21,110.56815026547137,102.32701326282225,112.52312318811825,96.83639825603419,111.49280757551253,93.36530316396677,100.51543122028421,92.06066819768778,118.64208820989053,101.65295346464629
2024-08-22,111.933171908018,103.21812365942374,114.18493396499557,98.11149528643169,113.10314533271647,91.5742278581119,100.6340210875297,92.92218998856329,116.4506908417968,101.74780729406615
2024-08-23,115.32822554630451,104.70896090798108,115.93507884413611,99.79743200453936,116.4208357067866,91.77209605536231,99.93274712628548,93.39729962352827,115.39275621524365,103.1976609595019
2024-08-26,115.0075623284766,105.08915362581934,115.7727806652389,99.44313578387079,115.32786211959532,92.46760037826293,100.0237547363733,92.93831267081977,115.12261159333525,102.58985016165241
2024-08-27,113.42086116297217,103.55234262591311,114.93391139578434,98.76433496010561,112.46853156904797,92.4387976121706,98.75223327520536,93.12652982589026,115.00972929042081,102.23629586280583
2024-08-28,116.68602889349219,105.45624276363402,117.6408622303538,102.64673154774917,115.33117385976242,93.11202167420531,100.06881626346458,93.18113814089853,115.82188025238464,102.09891520459072
2024-08-29,116.91642878109656,105.36415140868183,117.6633357802074,101.41212464578868,115.14281903554355,93.8195416388232,101.2560710571143,93.2977794260763,116.49723568261878,101.95514538265273
2024-08-30,119.83585448170936,105.7634194302849,119.90775364715526,105.94428538687635,118.41520694629111,95.12872256441091,103.76765216525597,95.73128700593963,117.6589499536914,102.65968284264567
2024-09-02,120.38047137715841,107.46157055314585,119.42563132663808,108.01243915409637,123.30792250395406,95.64721465819224,103.30036770421535,95.66469410369052,117.93995731505035,102.61308952889546
2024-09-03,115.87478739212092,104.24024705777519,115.30527408845012,105.0938664262174,119.0053774008915,93.8634276971447,101.14359696367382,93.97058373530133,114.84263034156092,102.20915250245118
2024-09-04,116.45115219945461,105.51256962766894,115.52600716042411,106.68299229671793,120.94675296011826,95.05695910342581,102.05868706162221,95.42622817282555,117.84802762656189,101.76723291289733
2024-09-05,116.07747047515696,106.77980707743394,115.17907569271419,107.9873831866354,124.31563074819536,96.02956445137859,101.48409155812156,96.46050744083608,119.42915589178722,102.05295120173663
2024-09-06,118.21457521625992,107.23856773319507,117.21177832997903,110.67045257482148,125.37000320758673,98.2413777651521,104.34091013356458,99.74904166817277,121.43058072543137,103.73686202005999
2024-09-09,117.80027353896776,108.82208565580342,118.19027723502523,112.81433869648767,127.73233402800169,100.31120437884007,105.4826774609818,98.83682519013333,120.19662998840973,103.52738075540498
2024-09-10,116.73645970309168,107.77173109788647,117.87187453110775,112.60606139217123,123.48049352920665,99.01298402432512,104.89320234865052,95.89724590905244,118.50614278844083,101.30324068228111
2024-09-11,119.5086321405725,110.63975756066837,121.36992982746406,117.27196423428785,125.07685579750863,99.72263233643982,106.45831988386806,99.66837088437724,118.18124755287205,100.72622438859425
2024-09-12,115.61786977666827,108.8196356321812,120.41043679211052,112.9327508918407,119.64202254378677,100.04008168208553,106.81260356429495,98.12702578701573,117.2231858481392,100.17172821570584
2024-09-13,120.34584180465536,111.26437485009924,124.9553224231085,116.76232130778193,123.45000736823046,99.43054024743627,107.09102785176292,99.03998303546511,116.94022394464234,101.16462916309358
2024-09-16,118.99470907488713,110.49171334190275,125.09554071556504,115.23391401370408,125.63427646366424,99.29438615208242,107.05286736536422,99.24327887810831,117.13037221798261,102.28371969319443
2024-09-17,115.09677458962118,108.19851921582074,122.75907043432072,112.4120468129385,120.35940889215667,99.03424543836165,105.99891230731174,97.96321534416683,115.88823169396926,101.09087813296735
2024-09-18,119.03322772974575,110.3110006033533,124.78917113010236,115.30526211772928,123.9251595509763,101.02481103143899,106.98001027476606,99.61060727485572,117.13017385009834,103.50963202249356
2024-09-19,119.72593024763465,109.42771380248021,125.71258917968271,115.36984458564426,120.9495159831476,101.15755749314039,107.1461518712692,101.70962937187943,116.9220737641781,104.42492775579095
2024-09-20,119.24581547729476,110.32537916554597,125.42736311839703,117.31116244606169,120.09666616586333,101.65257660120238,106.26294499991972,101.15342898795089,116.71296069504037,101.9951798664883
2024-09-23,116.8675847672807,108.62973956802354,122.55218823197531,114.0894116362835,116.08385073234311,100.68947207817592,103.93762975817975,97.49790666040427,114.50734233656013,99.99495300334591
2024-09-24,117.05693479657694,109.30179535220371,122.25480581319675,114.18331905075759,118.53564574828191,100.47741210770258,103.44162123198106,97.84377543245066,115.08343539234396,100.0951804674134
2024-09-25,116.93836329618712,110.01692282499013,122.61566769752429,119.15318194505818,122.47186207333336,102.02350618075535,104.98065224515364,100.42182482926619,115.95858356296148,100.34683264912543
2024-09-26,117.26725152963093,109.79282413905698,123.21220054267481,119.87769392896631,121.70657178693413,99.42915112036096,105.93398655099351,98.28044225659231,114.53520276186474,98.71071227415399
2024-09-27,116.54743012887334,108.1330591523661,121.80604257744473,118.77984882880784,120.32706513796856,98.94106408455573,104.30120005825368,95.31935711579887,113.95981348277971,97.97242692557089
2024-09-30,116.52598569497881,107.37743489680183,122.52815239349634,118.43200918264482,118.63474219453165,98.2267526074113,104.44485425156886,93.55312695521103,113.92645234911197,97.0208853400446
2024-10-01,116.5408710397092,108.94361563543379,122.96235777502037,119.77772572371133,121.46321444490128,101.02815252349848,105.03943025906555,93.0768418802872,114.09882815279977,97.38861201419023
2024-10-02,117.67769759801497,108.97683046237115,124.39242599844258,121.95119783244601,121.43550541441653,100.98665287689522,104.92905058078966,94.33193762999343,113.97286741721608,97.7909582687377
2024-10-03,117.13397428202146,108.19009261329752,123.16466080108596,119.06719047018862,118.80567067917701,100.61430409929396,104.4362887408508,94.73249501482665,113.62766074993209,98.19923204978551
2024-10-04,119.67072674869665,109.96140713015453,126.7856585100769,121.72414892667246,124.45790466273804,100.96857711151598,106.08520963629321,93.92868650271946,114.17746656272143,99.29643934776504
2024-10-07,123.54034210961602,111.39471865846393,129.63648826809697,123.77797264315278,126.5588626765325,100.8658521978232,106.00577855708346,94.16013966839786,115.06038728394718,99.63370604465965
2024-10-08,125.93021586450851,113.3820212808924,133.04347691567133,128.35662671927108,131.03745773045685,103.02066793907605,107.1939913288399,95.5569496983707,115.12525915244801,100.45098715057382
2024-10-09,126.14208885678447,112.98729497097766,132.80857809320966,130.14107894743964,130.725012062702,104.08436523156523,107.34544332949982,96.86300423215455,116.57157097449435,100.07742570049837
2024-10-10,127.19092927386154,112.75404785356662,134.0765748686663,133.5271105811267,131.09719163508845,102.93182738481929,105.63843764132446,94.48758108866852,115.6481581534441,98.16238170848877
2024-10-11,127.71342520734115,112.6653393472997,133.4768053173517,132.2421419915361,130.15875857341334,103.8556588101279,104.04019132666478,94.5845964828005,116.37231950392588,98.82832930637845
2024-10-14,129.87686311890596,114.94030010121655,135.79365472693033,135.6867583826737,131.30122938103864,105.95419934724153,105.30997462738316,98.17392275593151,118.27013549874064,98.86853540095886
2024-10-15,129.45850321583904,113.25097878132851,134.50989988343593,134.08443945694674,130.31128694883103,104.29045263835623,105.57901328639265,94.04197309748002,117.2612741280807,98.38676262699256
2024-10-16,128.5734968612982,114.60856151307735,134.2885516629245,133.3688980105595,129.40905221252493,105.98292490181886,105.02220593335066,93.54369058905695,115.17645665665718,99.22389248237137
2024-10-17,125.27797751328745,112.53436521874579,132.12282817564912,131.69358232934024,126.32616069808925,106.84487331231789,107.30000760874042,95.82668068416741,115.95735801439449,99.66995759355294
2024-10-18,126.88452205204655,112.97218410103456,130.81221449807296,131.92497556809195,127.09724350300877,105.8170180375857,105.29785325051837,93.56594393659819,116.34513627251854,99.2881067466241
2024-10-21,125.58902872267115,113.32349045834414,128.65971981779595,129.22025301453272,127.29304179555868,106.6951223032344,104.99111592187118,90.9891878431451,114.92008309702186,99.4103975617907
2024-10-22,127.0060803753903,114.1981580413833,129.11898757421076,131.50085429476488,128.9003709067697,107.14703634969071,104.72405341625864,91.95296081135575,114.97507368990777,100.0390423562596
2024-10-23,128.26482984018642,115.75892863315697,130.03654916576573,130.3539049761455,127.47813162298442,105.8497339728834,104.04874712678473,90.08380253147884,113.32632919983256,98.90544600562656
2024-10-24,127.47251274481873,116.55118855882331,130.0574645695603,130.33818559977183,126.94276941803346,106.76814597880866,104.96359676899421,93.2747413868299,113.82675763353602,99.87322915841268
2024-10-25,128.50968642567946,115.76379796928842,129.32967631613732,134.20059302368512,128.21185986746005,107.38681193696526,103.98077158702918,93.18895538229981,115.58070921992496,99.77337997585343
2024-10-28,127.50100992067794,115.57632800719867,127.86332218841652,133.72112190652558,128.15771143008593,106.48007370383063,102.40904419974376,92.99888605834875,114.93237898551274,99.30699496697378
2024-10-29,126.54592480867652,115.10803815992566,125.49583720798451,132.35355040359954,127.10667163976233,106.15005449064917,101.6869156963603,93.97298039082155,115.03012720209504,98.86007512194303
2024-10-30,125.66734710498419,113.33054158380527,124.93065325913888,131.2383603113232,126.73027916787997,105.65270759479587,102.2203951586972,95.70546506313163,115.929171777043,100.4247750658364
2024-10-31,124.855691096699,113.44466680344232,124.46227193612128,131.07200212373516,125.7296900096005,105.57463809017115,100.96937165805875,94.08500502519105,115.41151076753263,99.82056856374376
2024-11-01,126.2465951122814,114.46974026858862,126.09060995506319,133.9534752005793,127.92267925471458,107.5929410250551,103.38309287256898,97.1336928122182,116.87782605563145,101.59357718103102
2024-11-04,122.2668994411554,113.0726497541913,124.97367921399184,129.83507829368668,124.21463330555807,108.36941220187417,103.23812278037343,97.70032080570459,115.03305453059708,101.35858128001585
2024-11-05,121.83629033833927,112.71528079065592,124.98434358140041,129.00614880235915,125.86184045928307,104.83296544822191,102.12144673527709,93.37381376941795,114.80773200520538,100.91869134139951
2024-11-06,120.36073870210095,112.86079699781106,123.73405051378889,127.7659436812591,123.74163398195421,106.57349906381778,103.3494107996751,94.2251697866896,114.70426148100186,100.89516763935396
2024-11-07,121.81582727558644,114.60892015044433,125.73165417191852,129.17330031568451,124.81556245644973,104.88236442971524,102.90361163306463,94.34046311282928,114.62352075356743,100.42595926023505
2024-11-08,117.64250034987592,113.83969976661274,124.08136653216665,127.2157157976604,122.28344124146938,107.34033935168421,104.26254860948927,96.94820413210432,114.36563522509745,100.42272113490986
2024-11-11,118.00958881914642,113.7433575751558,125.33450763700996,130.38243526518812,124.87349940635143,108.19404012269948,105.24361444796436,100.24590306345078,114.51068586589105,101.90106885608775
2024-11-12,116.57805070339424,111.77283098936566,122.53368068496741,127.28044115784674,119.7310731598976,106.80184462320464,103.75950766833654,98.18807703918218,113.49508675032803,100.19017235434866
2024-11-13,115.96320359084373,111.40280545059116,121.61625192486548,124.83883415739241,120.59084877957025,108.6382878575935,105.85793287202864,98.01549236522953,115.03153333555744,101.27799322172955
2024-11-14,115.55518651443484,113.17777557759823,121.88450662799788,125.40982617621701,123.50307766882466,107.88682021654792,105.6547171708193,98.13396905561153,114.63484833091165,100.7765645631451
2024-11-15,119.85548741109339,117.23843872516403,125.67650930785929,130.32610529601425,128.08999783349327,110.27436620728787,107.68965387995185,100.14198709624566,115.79593048357748,101.79934038188833
2024-11-18,120.60629179903695,117.54183395421416,127.16068080772241,131.69875559805755,127.00470665643823,107.86982615466387,106.58265219042977,99.15153179419099,115.39107576935133,100.029692038247
2024-11-19,121.73740223770596,119.78091357145345,129.25264318741793,133.2841392800539,128.9515982722422,108.5240174946299,108.47119490136673,102.13351349749604,117.16081632711327,100.36981452454683
2024-11-20,123.14975766745002,119.64006551790418,129.96254319284992,137.91921644276692,129.54558545876145,111.4143801950582,108.73732947589328,104.3213430547397,118.57106259931406,100.58950701575289
2024-11-21,118.80917646938707,116.7990443466575,127.87854781654977,133.729828895609,125.05759308344278,110.47096565669511,108.69851012675602,103.3787590335736,118.5773257523897,99.39001817387108
2024-11-22,115.86837472220083,115.47428020361843,123.8752047416211,130.95414349285477,121.51992714042734,110.19875070738298,107.17420447587843,102.9712278336239,116.99160624078979,98.72411576784711
2024-11-25,117.2727748866146,118.3490391693592,124.09612040428961,132.77903018254955,124.24716940654248,111.5775247708202,105.84875005794125,100.2943366767073,115.77465676157576,98.44895193507391
2024-11-26,116.56237353650141,118.44339257922962,123.46130645873436,133.07226036021115,125.22460992842662,110.65738368455506,106.21175254418618,99.93241913840617,116.13656110779436,97.33516835877563
2024-11-27,118.64399133568297,120.76371389334996,127.01333979258698,138.22577209291458,129.04706539773346,112.10295776867935,107.24139116227637,99.73416694232978,116.46514672159934,96.44762781483034
2024-11-28,118.17728636292715,121.26258730948311,127.49545919677814,138.51481033923068,127.9900676032324,114.05827874765143,107.45851583056908,99.23330091170517,116.3206418838385,96.17744221431172
2024-11-29,117.71475261838674,120.26860176714361,125.35563073894994,137.31219982634366,128.73820051939407,115.03496945340007,107.79905867236222,97.45937384116424,117.3022634337323,96.09500073237487
2024-12-02,115.36261825011314,118.73337648998253,123.48729588382034,135.8519412743703,127.11409946749892,113.93564125256245,108.61858702295004,98.89109011983264,116.1933906733917,95.80240970689069
2024-12-03,114.89958013151534,118.63425550246751,122.92813377880992,133.64667051162724,127.00253516102521,113.7799053285997,108.88114293666489,96.95578568371167,118.10595474625595,95.36389257570548
2024-12-04,114.38745355091947,119.01208117698674,121.50916922477224,132.40030931656042,128.88707117513445,113.27861887225868,109.64231928992405,94.98495280844618,118.89810558824614,95.14083165923299
2024-12-05,112.1400077869298,117.26049542966231,119.95094625733894,130.38503669237042,126.44724787553724,116.42887685394156,110.07544944656848,93.8824045378468,118.08910755198842,95.96638972686625
2024-12-06,111.36497473393091,115.07465907646568,117.68286710079742,130.23282736682762,124.416097636043,116.10744087434273,109.14684429948011,92.88704015686514,118.57952845060765,95.76449012740424
2024-12-09,110.14067221507722,114.67322972981881,118.00604584220827,129.52322875870718,125.7082199203205,116.11361226066823,107.94481096232437,92.84189201594491,117.31787683765725,96.55204182838138
2024-12-10,107.2700472699956,114.10164518197959,115.64919489690175,126.70706199968194,124.49935223056906,114.49959950506678,107.55010451554601,93.25020722889373,116.21891645944214,96.70106450946062
2024-12-11,109.59516263075062,116.22263605317768,117.90136483247338,129.20180555447178,127.77071960241463,115.06996606110951,107.72275190439984,94.91286281654294,118.46432532770022,96.94534089867699
2024-12-12,111.8662181049296,118.25502081420767,120.24362174167703,129.25181012657075,130.82309013254417,115.67106806591944,108.59361523683712,94.55802505362992,119.95757751625716,97.870062063115
2024-12-13,110.78573703908526,117.87202872979975,118.80835660012013,127.20595703216163,131.16669483157824,117.50122180985359,108.95553679537397,96.275563291004,120.53788531522838,99.38050067746896
2024-12-16,115.62150168687812,120.08747754908282,122.12475764062292,134.60659035032688,135.2336588663154,119.78871863975625,110.16522250456538,95.12027342442961,120.77638734051234,99.42310508355638
2024-12-17,115.07033513633733,119.91454066876796,122.22159772086432,135.444420625232,135.3589302331424,117.70137729980804,108.35657454513452,91.67667803657928,118.59392936235865,98.22751677309662
2024-12-18,112.95240726658163,120.67704761089337,122.27942279878876,133.58088759065006,139.01722110620656,118.64176486691402,109.04323109774282,90.75037895398535,119.72858268387303,98.34868200360086
2024-12-19,110.80624424591349,121.0130440194151,121.17612521126931,130.50104311227224,135.61069555027117,116.52095189747394,107.96749616762351,90.68998096762431,117.67240705433728,97.0256569990874
